Time,Voltage
1.285,-7.1
1.285,-7.109
1.285,-7.119
1.285,-7.129
1.285,-7.144
1.285,-7.153
1.285,-7.163
1.285,-7.173
1.285,-7.183
1.285,-7.192
1.285,-7.202
1.285,-7.217
1.285,-7.227
1.285,-7.236
1.285,-7.246
1.285,-7.256
1.286,-7.266
1.286,-7.275
1.286,-7.285
1.286,-7.295
1.286,-7.305
1.286,-7.314
1.286,-7.324
1.286,-7.339
1.286,-7.349
1.286,-7.358
1.286,-7.368
1.286,-7.378
1.286,-7.388
1.286,-7.397
1.286,-7.407
1.286,-7.417
1.286,-7.427
1.286,-7.437
1.286,-7.446
1.286,-7.456
1.286,-7.466
1.286,-7.476
1.286,-7.485
1.286,-7.495
1.286,-7.505
1.287,-7.515
1.287,-7.524
1.287,-7.534
1.287,-7.544
1.287,-7.554
1.287,-7.563
1.287,-7.573
1.287,-7.583
1.287,-7.593
1.287,-7.603
1.287,-7.612
1.287,-7.617
1.287,-7.627
1.287,-7.637
1.287,-7.646
1.287,-7.656
1.287,-7.671
1.287,-7.676
1.287,-7.686
1.287,-7.695
1.287,-7.705
1.287,-7.715
1.287,-7.725
1.287,-7.734
1.287,-7.744
1.288,-7.754
1.288,-7.759
1.288,-7.769
1.288,-7.778
1.288,-7.788
1.288,-7.798
1.288,-7.803
1.288,-7.812
1.288,-7.822
1.288,-7.832
1.288,-7.842
1.288,-7.852
1.288,-7.856
1.288,-7.871
1.288,-7.876
1.288,-7.881
1.288,-7.896
1.288,-7.905
1.288,-7.91
1.288,-7.92
1.288,-7.93
1.288,-7.939
1.288,-7.944
1.288,-7.954
1.288,-7.964
1.289,-7.969
1.289,-7.979
1.289,-7.988
1.289,-7.998
1.289,-8.003
1.289,-8.013
1.289,-8.022
1.289,-8.032
1.289,-8.042
1.289,-8.047
1.289,-8.057
1.289,-8.066
1.289,-8.071
1.289,-8.081
1.289,-8.091
1.289,-8.096
1.289,-8.105
1.289,-8.11
1.289,-8.12
1.289,-8.13
1.289,-8.135
1.289,-8.145
1.289,-8.154
1.289,-8.159
1.289,-8.169
1.29,-8.179
1.29,-8.184
1.29,-8.193
1.29,-8.203
1.29,-8.208
1.29,-8.218
1.29,-8.223
1.29,-8.232
1.29,-8.237
1.29,-8.247
1.29,-8.257
1.29,-8.262
1.29,-8.267
1.29,-8.276
1.29,-8.286
1.29,-8.291
1.29,-8.301
1.29,-8.311
1.29,-8.315
1.29,-8.32
1.29,-8.33
1.29,-8.34
1.29,-8.345
1.29,-8.354
1.29,-8.359
1.291,-8.364
1.291,-8.374
1.291,-8.384
1.291,-8.389
1.291,-8.394
1.291,-8.403
1.291,-8.408
1.291,-8.413
1.291,-8.423
1.291,-8.433
1.291,-8.438
1.291,-8.447
1.291,-8.452
1.291,-8.457
1.291,-8.467
1.291,-8.472
1.291,-8.477
1.291,-8.486
1.291,-8.491
1.291,-8.496
1.291,-8.506
1.291,-8.516
1.291,-8.521
1.291,-8.525
1.291,-8.535
1.292,-8.54
1.292,-8.545
1.292,-8.555
1.292,-8.56
1.292,-8.564
1.292,-8.574
1.292,-8.579
1.292,-8.584
1.292,-8.589
1.292,-8.599
1.292,-8.604
1.292,-8.608
1.292,-8.613
1.292,-8.623
1.292,-8.628
1.292,-8.633
1.292,-8.643
1.292,-8.647
1.292,-8.652
1.292,-8.657
1.292,-8.662
1.292,-8.672
1.292,-8.677
1.292,-8.687
1.292,-8.687
1.293,-8.696
1.293,-8.701
1.293,-8.706
1.293,-8.711
1.293,-8.721
1.293,-8.726
1.293,-8.73
1.293,-8.735
1.293,-8.74
1.293,-8.745
1.293,-8.75
1.293,-8.76
1.293,-8.76
1.293,-8.77
1.293,-8.77
1.293,-8.779
1.293,-8.779
1.293,-8.789
1.293,-8.794
1.293,-8.799
1.293,-8.804
1.293,-8.809
1.293,-8.813
1.293,-8.818
1.293,-8.823
1.294,-8.828
1.294,-8.838
1.294,-8.843
1.294,-8.848
1.294,-8.848
1.294,-8.857
1.294,-8.862
1.294,-8.867
1.294,-8.872
1.294,-8.877
1.294,-8.882
1.294,-8.887
1.294,-8.892
1.294,-8.896
1.294,-8.896
1.294,-8.901
1.294,-8.911
1.294,-8.911
1.294,-8.916
1.294,-8.921
1.294,-8.926
1.294,-8.931
1.294,-8.936
1.294,-8.936
1.294,-8.94
1.295,-8.945
1.295,-8.955
1.295,-8.955
1.295,-8.965
1.295,-8.965
1.295,-8.97
1.295,-8.975
1.295,-8.979
1.295,-8.984
1.295,-8.984
1.295,-8.989
1.295,-8.994
1.295,-8.999
1.295,-9.004
1.295,-9.009
1.295,-9.009
1.295,-9.014
1.295,-9.019
1.295,-9.023
1.295,-9.023
1.295,-9.033
1.295,-9.033
1.295,-9.038
1.295,-9.043
1.295,-9.048
1.296,-9.048
1.296,-9.053
1.296,-9.058
1.296,-9.063
1.296,-9.063
1.296,-9.067
1.296,-9.072
1.296,-9.077
1.296,-9.077
1.296,-9.082
1.296,-9.082
1.296,-9.087
1.296,-9.092
1.296,-9.097
1.296,-9.102
1.296,-9.102
1.296,-9.106
1.296,-9.106
1.296,-9.111
1.296,-9.111
1.296,-9.116
1.296,-9.121
1.296,-9.121
1.296,-9.126
1.296,-9.131
1.297,-9.131
1.297,-9.136
1.297,-9.136
1.297,-9.141
1.297,-9.141
1.297,-9.146
1.297,-9.15
1.297,-9.15
1.297,-9.155
1.297,-9.16
1.297,-9.16
1.297,-9.16
1.297,-9.17
1.297,-9.17
1.297,-9.17
1.297,-9.175
1.297,-9.175
1.297,-9.175
1.297,-9.18
1.297,-9.185
1.297,-9.185
1.297,-9.185
1.297,-9.189
1.297,-9.194
1.297,-9.194
1.298,-9.199
1.298,-9.199
1.298,-9.199
1.298,-9.204
1.298,-9.204
1.298,-9.204
1.298,-9.209
1.298,-9.209
1.298,-9.214
1.298,-9.214
1.298,-9.219
1.298,-9.219
1.298,-9.219
1.298,-9.224
1.298,-9.224
1.298,-9.229
1.298,-9.229
1.298,-9.229
1.298,-9.233
1.298,-9.233
1.298,-9.238
1.298,-9.238
1.298,-9.238
1.298,-9.238
1.298,-9.243
1.299,-9.243
1.299,-9.248
1.299,-9.248
1.299,-9.248
1.299,-9.248
1.299,-9.253
1.299,-9.253
1.299,-9.253
1.299,-9.258
1.299,-9.258
1.299,-9.258
1.299,-9.258
1.299,-9.258
1.299,-9.258
1.299,-9.263
1.299,-9.263
1.299,-9.263
1.299,-9.268
1.299,-9.268
1.299,-9.268
1.299,-9.268
1.299,-9.272
1.299,-9.272
1.299,-9.272
1.299,-9.272
1.3,-9.277
1.3,-9.277
1.3,-9.277
1.3,-9.277
1.3,-9.277
1.3,-9.277
1.3,-9.282
1.3,-9.282
1.3,-9.282
1.3,-9.287
1.3,-9.282
1.3,-9.282
1.3,-9.287
1.3,-9.287
1.3,-9.287
1.3,-9.287
1.3,-9.292
1.3,-9.287
1.3,-9.287
1.3,-9.292
1.3,-9.292
1.3,-9.292
1.3,-9.292
1.3,-9.292
1.3,-9.292
1.301,-9.292
1.301,-9.292
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.297
1.301,-9.292
1.301,-9.292
1.301,-9.292
1.301,-9.292
1.301,-9.292
1.301,-9.292
1.301,-9.292
1.301,-9.287
1.301,-9.287
1.301,-9.287
1.301,-9.287
1.301,-9.287
1.301,-9.287
1.302,-9.287
1.302,-9.282
1.302,-9.282
1.302,-9.282
1.302,-9.282
1.302,-9.282
1.302,-9.282
1.302,-9.277
1.302,-9.277
1.302,-9.277
1.302,-9.277
1.302,-9.277
1.302,-9.277
1.302,-9.272
1.302,-9.272
1.302,-9.272
1.302,-9.272
1.302,-9.268
1.302,-9.268
1.302,-9.268
1.302,-9.263
1.302,-9.263
1.302,-9.263
1.302,-9.263
1.302,-9.258
1.303,-9.263
1.303,-9.258
1.303,-9.258
1.303,-9.258
1.303,-9.253
1.303,-9.253
1.303,-9.253
1.303,-9.253
1.303,-9.248
1.303,-9.248
1.303,-9.248
1.303,-9.243
1.303,-9.243
1.303,-9.243
1.303,-9.238
1.303,-9.238
1.303,-9.238
1.303,-9.238
1.303,-9.233
1.303,-9.233
1.303,-9.229
1.303,-9.229
1.303,-9.229
1.303,-9.224
1.303,-9.219
1.304,-9.219
1.304,-9.219
1.304,-9.219
1.304,-9.214
1.304,-9.214
1.304,-9.214
1.304,-9.209
1.304,-9.209
1.304,-9.209
1.304,-9.204
1.304,-9.199
1.304,-9.199
1.304,-9.194
1.304,-9.194
1.304,-9.194
1.304,-9.189
1.304,-9.189
1.304,-9.185
1.304,-9.185
1.304,-9.18
1.304,-9.18
1.304,-9.175
1.304,-9.175
1.304,-9.17
1.304,-9.17
1.305,-9.165
1.305,-9.165
1.305,-9.16
1.305,-9.16
1.305,-9.155
1.305,-9.155
1.305,-9.15
1.305,-9.146
1.305,-9.141
1.305,-9.141
1.305,-9.141
1.305,-9.136
1.305,-9.136
1.305,-9.131
1.305,-9.126
1.305,-9.126
1.305,-9.121
1.305,-9.116
1.305,-9.116
1.305,-9.111
1.305,-9.111
1.305,-9.106
1.305,-9.102
1.305,-9.102
1.305,-9.097
1.306,-9.092
1.306,-9.092
1.306,-9.087
1.306,-9.082
1.306,-9.082
1.306,-9.077
1.306,-9.072
1.306,-9.072
1.306,-9.063
1.306,-9.063
1.306,-9.058
1.306,-9.053
1.306,-9.053
1.306,-9.048
1.306,-9.043
1.306,-9.038
1.306,-9.033
1.306,-9.033
1.306,-9.028
1.306,-9.023
1.306,-9.023
1.306,-9.019
1.306,-9.014
1.306,-9.009
1.306,-9.004
1.307,-9.004
1.307,-8.999
1.307,-8.994
1.307,-8.989
1.307,-8.984
1.307,-8.979
1.307,-8.979
1.307,-8.975
1.307,-8.97
1.307,-8.965
1.307,-8.96
1.307,-8.955
1.307,-8.955
1.307,-8.945
1.307,-8.94
1.307,-8.94
1.307,-8.936
1.307,-8.931
1.307,-8.926
1.307,-8.921
1.307,-8.916
1.307,-8.911
1.307,-8.906
1.307,-8.901
1.307,-8.896
1.308,-8.892
1.308,-8.887
1.308,-8.882
1.308,-8.882
1.308,-8.872
1.308,-8.867
1.308,-8.862
1.308,-8.862
1.308,-8.853
1.308,-8.848
1.308,-8.843
1.308,-8.838
1.308,-8.833
1.308,-8.828
1.308,-8.823
1.308,-8.818
1.308,-8.813
1.308,-8.809
1.308,-8.804
1.308,-8.799
1.308,-8.794
1.308,-8.789
1.308,-8.784
1.308,-8.779
1.308,-8.77
1.309,-8.765
1.309,-8.76
1.309,-8.755
1.309,-8.75
1.309,-8.745
1.309,-8.74
1.309,-8.735
1.309,-8.726
1.309,-8.726
1.309,-8.721
1.309,-8.711
1.309,-8.706
1.309,-8.701
1.309,-8.696
1.309,-8.691
1.309,-8.682
1.309,-8.677
1.309,-8.672
1.309,-8.667
1.309,-8.657
1.309,-8.652
1.309,-8.647
1.309,-8.643
1.309,-8.633
1.309,-8.628
1.31,-8.623
1.31,-8.618
1.31,-8.613
1.31,-8.604
1.31,-8.599
1.31,-8.594
1.31,-8.589
1.31,-8.579
1.31,-8.574
1.31,-8.569
1.31,-8.564
1.31,-8.555
1.31,-8.55
1.31,-8.545
1.31,-8.535
1.31,-8.525
1.31,-8.525
1.31,-8.516
1.31,-8.506
1.31,-8.501
1.31,-8.496
1.31,-8.486
1.31,-8.486
1.31,-8.472
1.31,-8.467
1.311,-8.457
1.311,-8.457
1.311,-8.447
1.311,-8.438
1.311,-8.433
1.311,-8.428
1.311,-8.418
1.311,-8.413
1.311,-8.403
1.311,-8.398
1.311,-8.389
1.311,-8.379
1.311,-8.374
1.311,-8.369
1.311,-8.359
1.311,-8.354
1.311,-8.345
1.311,-8.34
1.311,-8.33
1.311,-8.325
1.311,-8.32
1.311,-8.311
1.311,-8.301
1.311,-8.296
1.311,-8.286
1.312,-8.276
1.312,-8.271
1.312,-8.267
1.312,-8.257
1.312,-8.252
1.312,-8.242
1.312,-8.232
1.312,-8.228
1.312,-8.218
1.312,-8.213
1.312,-8.203
1.312,-8.193
1.312,-8.188
1.312,-8.179
1.312,-8.174
1.312,-8.164
1.312,-8.154
1.312,-8.149
1.312,-8.14
1.312,-8.135
1.312,-8.125
1.312,-8.115
1.312,-8.105
1.312,-8.101
1.312,-8.091
1.313,-8.086
1.313,-8.076
1.313,-8.066
1.313,-8.062
1.313,-8.052
1.313,-8.042
1.313,-8.037
1.313,-8.027
1.313,-8.018
1.313,-8.008
1.313,-8.003
1.313,-7.993
1.313,-7.983
1.313,-7.979
1.313,-7.964
1.313,-7.959
1.313,-7.949
1.313,-7.939
1.313,-7.935
1.313,-7.925
1.313,-7.915
1.313,-7.905
1.313,-7.9
1.313,-7.891
1.313,-7.881
1.314,-7.871
1.314,-7.861
1.314,-7.852
1.314,-7.842
1.314,-7.837
1.314,-7.827
1.314,-7.817
1.314,-7.808
1.314,-7.803
1.314,-7.788
1.314,-7.783
1.314,-7.773
1.314,-7.764
1.314,-7.754
1.314,-7.744
1.314,-7.734
1.314,-7.725
1.314,-7.72
1.314,-7.71
1.314,-7.7
1.314,-7.69
1.314,-7.681
1.314,-7.671
1.314,-7.661
1.314,-7.651
1.315,-7.646
1.315,-7.632
1.315,-7.627
1.315,-7.617
1.315,-7.607
1.315,-7.598
1.315,-7.588
1.315,-7.578
1.315,-7.568
1.315,-7.559
1.315,-7.549
1.315,-7.539
1.315,-7.529
1.315,-7.52
1.315,-7.51
1.315,-7.5
1.315,-7.49
1.315,-7.48
1.315,-7.471
1.315,-7.461
1.315,-7.451
1.315,-7.441
1.315,-7.432
1.315,-7.422
1.315,-7.412
1.316,-7.402
1.316,-7.393
1.316,-7.383
1.316,-7.373
1.316,-7.363
1.316,-7.354
1.316,-7.344
1.316,-7.334
1.316,-7.324
1.316,-7.314
1.316,-7.305
1.316,-7.295
1.316,-7.28
1.316,-7.275
1.316,-7.261
1.316,-7.251
1.316,-7.241
1.316,-7.231
1.316,-7.222
1.316,-7.212
1.316,-7.202
1.316,-7.187
1.316,-7.178
1.316,-7.168
1.316,-7.158
1.317,-7.148
1.317,-7.139
1.317,-7.129
1.317,-7.114
1.317,-7.104
1.317,-7.1
1.317,-7.085
1.317,-7.075
1.317,-7.065
1.317,-7.051
1.317,-7.041
1.317,-7.031
1.317,-7.021
1.317,-7.012
1.317,-7.002
1.317,-6.987
1.317,-6.978
1.317,-6.968
1.317,-6.958
1.317,-6.943
1.317,-6.934
1.317,-6.924
1.317,-6.914
1.317,-6.904
1.317,-6.89
1.318,-6.88
1.318,-6.865
1.318,-6.855
1.318,-6.846
1.318,-6.836
1.318,-6.826
1.318,-6.816
1.318,-6.802
1.318,-6.792
1.318,-6.782
1.318,-6.768
1.318,-6.758
1.318,-6.748
1.318,-6.738
1.318,-6.724
1.318,-6.714
1.318,-6.704
1.318,-6.689
1.318,-6.68
1.318,-6.67
1.318,-6.66
1.318,-6.646
1.318,-6.636
1.318,-6.621
1.318,-6.611
1.319,-6.602
1.319,-6.592
1.319,-6.577
1.319,-6.562
1.319,-6.553
1.319,-6.543
1.319,-6.533
1.319,-6.519
1.319,-6.509
1.319,-6.494
1.319,-6.484
1.319,-6.475
1.319,-6.46
1.319,-6.45
1.319,-6.44
1.319,-6.426
1.319,-6.416
1.319,-6.406
1.319,-6.392
1.319,-6.377
1.319,-6.367
1.319,-6.357
1.319,-6.343
1.319,-6.333
1.319,-6.323
1.32,-6.309
1.32,-6.299
1.32,-6.284
1.32,-6.274
1.32,-6.26
1.32,-6.25
1.32,-6.235
1.32,-6.226
1.32,-6.216
1.32,-6.206
1.32,-6.191
1.32,-6.177
1.32,-6.167
1.32,-6.152
1.32,-6.143
1.32,-6.133
1.32,-6.118
1.32,-6.104
1.32,-6.094
1.32,-6.079
1.32,-6.069
1.32,-6.055
1.32,-6.045
1.32,-6.03
1.32,-6.016
1.321,-6.006
1.321,-5.996
1.321,-5.981
1.321,-5.972
1.321,-5.957
1.321,-5.947
1.321,-5.933
1.321,-5.918
1.321,-5.908
1.321,-5.894
1.321,-5.884
1.321,-5.869
1.321,-5.854
1.321,-5.845
1.321,-5.83
1.321,-5.815
1.321,-5.806
1.321,-5.796
1.321,-5.781
1.321,-5.767
1.321,-5.757
1.321,-5.742
1.321,-5.732
1.321,-5.718
1.321,-5.703
1.322,-5.688
1.322,-5.679
1.322,-5.664
1.322,-5.649
1.322,-5.64
1.322,-5.625
1.322,-5.615
1.322,-5.601
1.322,-5.586
1.322,-5.576
1.322,-5.562
1.322,-5.547
1.322,-5.537
1.322,-5.522
1.322,-5.508
1.322,-5.498
1.322,-5.483
1.322,-5.469
1.322,-5.454
1.322,-5.444
1.322,-5.43
1.322,-5.415
1.322,-5.4
1.322,-5.386
1.322,-5.376
1.323,-5.366
1.323,-5.352
1.323,-5.337
1.323,-5.322
1.323,-5.308
1.323,-5.293
1.323,-5.283
1.323,-5.269
1.323,-5.254
1.323,-5.244
1.323,-5.229
1.323,-5.215
1.323,-5.2
1.323,-5.19
1.323,-5.176
1.323,-5.156
1.323,-5.146
1.323,-5.132
1.323,-5.117
1.323,-5.103
1.323,-5.093
1.323,-5.078
1.323,-5.063
1.323,-5.049
1.323,-5.034
1.324,-5.02
1.324,-5.01
1.324,-4.995
1.324,-4.98
1.324,-4.966
1.324,-4.951
1.324,-4.941
1.324,-4.922
1.324,-4.912
1.324,-4.897
1.324,-4.883
1.324,-4.868
1.324,-4.854
1.324,-4.839
1.324,-4.829
1.324,-4.814
1.324,-4.8
1.324,-4.785
1.324,-4.771
1.324,-4.756
1.324,-4.741
1.324,-4.731
1.324,-4.717
1.324,-4.702
1.324,-4.687
1.325,-4.673
1.325,-4.658
1.325,-4.644
1.325,-4.629
1.325,-4.619
1.325,-4.6
1.325,-4.585
1.325,-4.575
1.325,-4.561
1.325,-4.546
1.325,-4.531
1.325,-4.517
1.325,-4.502
1.325,-4.487
1.325,-4.473
1.325,-4.458
1.325,-4.443
1.325,-4.429
1.325,-4.414
1.325,-4.399
1.325,-4.39
1.325,-4.37
1.325,-4.355
1.325,-4.346
1.325,-4.331
1.326,-4.316
1.326,-4.302
1.326,-4.287
1.326,-4.272
1.326,-4.258
1.326,-4.243
1.326,-4.229
1.326,-4.214
1.326,-4.199
1.326,-4.185
1.326,-4.17
1.326,-4.155
1.326,-4.141
1.326,-4.126
1.326,-4.111
1.326,-4.097
1.326,-4.082
1.326,-4.067
1.326,-4.053
1.326,-4.038
1.326,-4.023
1.326,-4.009
1.326,-3.994
1.326,-3.979
1.326,-3.965
1.327,-3.95
1.327,-3.936
1.327,-3.921
1.327,-3.906
1.327,-3.887
1.327,-3.872
1.327,-3.857
1.327,-3.848
1.327,-3.828
1.327,-3.813
1.327,-3.799
1.327,-3.784
1.327,-3.77
1.327,-3.755
1.327,-3.74
1.327,-3.726
1.327,-3.711
1.327,-3.696
1.327,-3.677
1.327,-3.662
1.327,-3.652
1.327,-3.633
1.327,-3.618
1.327,-3.604
1.327,-3.589
1.328,-3.574
1.328,-3.56
1.328,-3.545
1.328,-3.525
1.328,-3.511
1.328,-3.496
1.328,-3.481
1.328,-3.467
1.328,-3.452
1.328,-3.438
1.328,-3.423
1.328,-3.408
1.328,-3.389
1.328,-3.374
1.328,-3.359
1.328,-3.345
1.328,-3.33
1.328,-3.315
1.328,-3.301
1.328,-3.281
1.328,-3.267
1.328,-3.252
1.328,-3.237
1.328,-3.223
1.328,-3.208
1.329,-3.193
1.329,-3.174
1.329,-3.159
1.329,-3.149
1.329,-3.135
1.329,-3.115
1.329,-3.101
1.329,-3.081
1.329,-3.066
1.329,-3.052
1.329,-3.037
1.329,-3.022
1.329,-3.008
1.329,-2.993
1.329,-2.974
1.329,-2.959
1.329,-2.944
1.329,-2.93
1.329,-2.91
1.329,-2.9
1.329,-2.881
1.329,-2.866
1.329,-2.852
1.329,-2.842
1.329,-2.822
1.33,-2.803
1.33,-2.793
1.33,-2.773
1.33,-2.759
1.33,-2.744
1.33,-2.729
1.33,-2.71
1.33,-2.695
1.33,-2.681
1.33,-2.666
1.33,-2.646
1.33,-2.637
1.33,-2.617
1.33,-2.603
1.33,-2.588
1.33,-2.568
1.33,-2.554
1.33,-2.539
1.33,-2.524
1.33,-2.51
1.33,-2.49
1.33,-2.48
1.33,-2.461
1.33,-2.441
1.33,-2.432
1.331,-2.412
1.331,-2.397
1.331,-2.383
1.331,-2.363
1.331,-2.349
1.331,-2.334
1.331,-2.319
1.331,-2.305
1.331,-2.285
1.331,-2.271
1.331,-2.256
1.331,-2.236
1.331,-2.222
1.331,-2.207
1.331,-2.192
1.331,-2.173
1.331,-2.163
1.331,-2.144
1.331,-2.129
1.331,-2.109
1.331,-2.1
1.331,-2.08
1.331,-2.065
1.331,-2.051
1.331,-2.031
1.332,-2.017
1.332,-2.002
1.332,-1.987
1.332,-1.968
1.332,-1.953
1.332,-1.938
1.332,-1.919
1.332,-1.904
1.332,-1.89
1.332,-1.875
1.332,-1.855
1.332,-1.846
1.332,-1.826
1.332,-1.812
1.332,-1.792
1.332,-1.782
1.332,-1.763
1.332,-1.748
1.332,-1.733
1.332,-1.714
1.332,-1.699
1.332,-1.685
1.332,-1.665
1.332,-1.65
1.332,-1.636
1.333,-1.621
1.333,-1.602
1.333,-1.587
1.333,-1.572
1.333,-1.553
1.333,-1.538
1.333,-1.523
1.333,-1.504
1.333,-1.489
1.333,-1.475
1.333,-1.46
1.333,-1.44
1.333,-1.426
1.333,-1.411
1.333,-1.392
1.333,-1.377
1.333,-1.362
1.333,-1.348
1.333,-1.328
1.333,-1.313
1.333,-1.294
1.333,-1.279
1.333,-1.265
1.333,-1.25
1.333,-1.235
1.334,-1.216
1.334,-1.201
1.334,-1.187
1.334,-1.167
1.334,-1.152
1.334,-1.138
1.334,-1.118
1.334,-1.104
1.334,-1.089
1.334,-1.069
1.334,-1.055
1.334,-1.04
1.334,-1.021
1.334,-1.006
1.334,-0.991
1.334,-0.977
1.334,-0.957
1.334,-0.937
1.334,-0.923
1.334,-0.908
1.334,-0.894
1.334,-0.874
1.334,-0.859
1.334,-0.84
1.334,-0.825
1.335,-0.811
1.335,-0.796
1.335,-0.776
1.335,-0.762
1.335,-0.747
1.335,-0.728
1.335,-0.713
1.335,-0.698
1.335,-0.679
1.335,-0.664
1.335,-0.649
1.335,-0.63
1.335,-0.615
1.335,-0.601
1.335,-0.586
1.335,-0.566
1.335,-0.552
1.335,-0.537
1.335,-0.518
1.335,-0.503
1.335,-0.488
1.335,-0.469
1.335,-0.454
1.335,-0.439
1.335,-0.42
1.336,-0.405
1.336,-0.391
1.336,-0.376
1.336,-0.356
1.336,-0.342
1.336,-0.327
1.336,-0.308
1.336,-0.293
1.336,-0.273
1.336,-0.259
1.336,-0.244
1.336,-0.229
1.336,-0.21
1.336,-0.195
1.336,-0.176
1.336,-0.166
1.336,-0.146
1.336,-0.132
1.336,-0.117
1.336,-0.098
1.336,-0.078
1.336,-0.063
1.336,-0.049
1.336,-0.034
1.336,-0.015
1.337,0.0
1.337,0.015
1.337,0.029
1.337,0.044
1.337,0.063
1.337,0.078
1.337,0.098
1.337,0.112
1.337,0.127
1.337,0.146
1.337,0.161
1.337,0.176
1.337,0.195
1.337,0.21
1.337,0.225
1.337,0.244
1.337,0.259
1.337,0.273
1.337,0.288
1.337,0.308
1.337,0.322
1.337,0.342
1.337,0.356
1.337,0.371
1.337,0.386
1.338,0.405
1.338,0.42
1.338,0.435
1.338,0.454
1.338,0.469
1.338,0.483
1.338,0.498
1.338,0.518
1.338,0.532
1.338,0.552
1.338,0.566
1.338,0.581
1.338,0.596
1.338,0.615
1.338,0.63
1.338,0.645
1.338,0.664
1.338,0.679
1.338,0.693
1.338,0.713
1.338,0.728
1.338,0.742
1.338,0.762
1.338,0.781
1.338,0.791
1.339,0.811
1.339,0.825
1.339,0.84
1.339,0.859
1.339,0.874
1.339,0.889
1.339,0.908
1.339,0.923
1.339,0.937
1.339,0.957
1.339,0.972
1.339,0.991
1.339,1.006
1.339,1.021
1.339,1.035
1.339,1.055
1.339,1.069
1.339,1.089
1.339,1.104
1.339,1.118
1.339,1.133
1.339,1.147
1.339,1.167
1.339,1.182
1.339,1.196
1.34,1.216
1.34,1.23
1.34,1.245
1.34,1.265
1.34,1.279
1.34,1.294
1.34,1.313
1.34,1.328
1.34,1.343
1.34,1.357
1.34,1.377
1.34,1.392
1.34,1.406
1.34,1.426
1.34,1.44
1.34,1.455
1.34,1.475
1.34,1.489
1.34,1.504
1.34,1.523
1.34,1.538
1.34,1.553
1.34,1.567
1.34,1.587
1.34,1.602
1.341,1.616
1.341,1.636
1.341,1.65
1.341,1.665
1.341,1.68
1.341,1.699
1.341,1.714
1.341,1.729
1.341,1.748
1.341,1.763
1.341,1.777
1.341,1.797
1.341,1.812
1.341,1.826
1.341,1.841
1.341,1.86
1.341,1.875
1.341,1.89
1.341,1.904
1.341,1.924
1.341,1.938
1.341,1.958
1.341,1.973
1.341,1.987
1.341,2.002
1.342,2.017
1.342,2.031
1.342,2.051
1.342,2.065
1.342,2.085
1.342,2.1
1.342,2.114
1.342,2.129
1.342,2.144
1.342,2.163
1.342,2.178
1.342,2.192
1.342,2.207
1.342,2.227
1.342,2.241
1.342,2.256
1.342,2.275
1.342,2.29
1.342,2.305
1.342,2.319
1.342,2.334
1.342,2.354
1.342,2.368
1.342,2.383
1.342,2.397
1.343,2.412
1.343,2.432
1.343,2.441
1.343,2.461
1.343,2.476
1.343,2.49
1.343,2.51
1.343,2.524
1.343,2.539
1.343,2.554
1.343,2.568
1.343,2.588
1.343,2.603
1.343,2.622
1.343,2.632
1.343,2.646
1.343,2.666
1.343,2.681
1.343,2.7
1.343,2.715
1.343,2.725
1.343,2.744
1.343,2.759
1.343,2.773
1.343,2.793
1.344,2.808
1.344,2.822
1.344,2.837
1.344,2.852
1.344,2.871
1.344,2.886
1.344,2.9
1.344,2.915
1.344,2.93
1.344,2.949
1.344,2.964
1.344,2.979
1.344,2.993
1.344,3.008
1.344,3.022
1.344,3.042
1.344,3.057
1.344,3.071
1.344,3.086
1.344,3.105
1.344,3.12
1.344,3.135
1.344,3.154
1.344,3.164
1.344,3.179
1.345,3.198
1.345,3.213
1.345,3.228
1.345,3.242
1.345,3.257
1.345,3.271
1.345,3.291
1.345,3.306
1.345,3.32
1.345,3.335
1.345,3.354
1.345,3.364
1.345,3.379
1.345,3.398
1.345,3.413
1.345,3.428
1.345,3.447
1.345,3.457
1.345,3.472
1.345,3.491
1.345,3.506
1.345,3.521
1.345,3.535
1.345,3.55
1.345,3.564
1.346,3.579
1.346,3.599
1.346,3.613
1.346,3.623
1.346,3.643
1.346,3.657
1.346,3.672
1.346,3.687
1.346,3.701
1.346,3.716
1.346,3.73
1.346,3.75
1.346,3.765
1.346,3.774
1.346,3.789
1.346,3.809
1.346,3.823
1.346,3.838
1.346,3.853
1.346,3.867
1.346,3.882
1.346,3.896
1.346,3.911
1.346,3.931
1.346,3.945
1.347,3.955
1.347,3.97
1.347,3.984
1.347,4.004
1.347,4.019
1.347,4.033
1.347,4.048
1.347,4.062
1.347,4.077
1.347,4.092
1.347,4.106
1.347,4.121
1.347,4.141
1.347,4.15
1.347,4.165
1.347,4.18
1.347,4.194
1.347,4.209
1.347,4.224
1.347,4.243
1.347,4.258
1.347,4.268
1.347,4.282
1.347,4.297
1.347,4.312
1.348,4.331
1.348,4.346
1.348,4.36
1.348,4.375
1.348,4.39
1.348,4.399
1.348,4.419
1.348,4.434
1.348,4.443
1.348,4.463
1.348,4.473
1.348,4.492
1.348,4.502
1.348,4.521
1.348,4.536
1.348,4.551
1.348,4.561
1.348,4.575
1.348,4.59
1.348,4.604
1.348,4.619
